"settings: {'CHANGING_GOAL': False, 'N_pop': 5000, 'B': 104, 'Pc': 0.5, 'L': 100000, 'MAX_GATES': 12, 'G': 20, 'Pm': 0.00673076923076923}"
Gen,Max Fitness,Average Fitness,Max Fitness Genome
4910,0.9375,0.85105,00000100111001010111000010000000100001000011000110000111010000100110010110110001000001001010100001011010
4911,0.9375,0.8518875,00000100110110010111000011000000100001000011000110000111010000100110010110110000000001001011010000001010
4912,0.9375,0.854775,00000100110001001000000010000000100001000011000110000111010000100110010100111101000001001011010110111010
4913,0.9375,0.8529875,00000100111001001001000011000000100001000011000110000111010000100110010100000011000001001001000010111010
4914,0.9375,0.852975,00000100111001100110000011000000100001000011000110000111010000100110010101111101000001001011011111001010
4915,0.9375,0.8537,00000100111100011100000011000000100001000011000110000111010000100110010100110100000001001001101001011010
4916,0.9375,0.8561,00000100111010001110000010000000100001000011000110000111010000100110010101010101000001001001011101101010
4917,0.9375,0.8493,00000100110000110110000011000000100001000011000110000111010000100110010101111110000001001011100110001010
4918,0.9375,0.8514625,00000100110100111001000010000000100001000011000110000111010000100110010101011100000001001011111100101010
4919,0.9375,0.8491875,00000100110100110110000010000000100001000011000110000111010000100110010111100010000001001011010111101010
4920,0.9375,0.8536125,00000100111001010011000010000000100001000011000110000111010000100110011101011110000001001001110111101010
4921,0.9375,0.8487875,00000100110000010010000010000000100001000011000110000111010000100110010110111111000001001010001100111010
4922,0.9375,0.853525,00000100110010010000000010000000100001000011000110000111010000100110010101010001000001001011111100101010
4923,0.9375,0.8567625,00000100111100101001000010000000100001000011000110000111010000100110010010110101000001001011000010001010
4924,0.9375,0.85855,00000100110001100011000011000000100001000011000110000111010000100110010100101110000001001000000101111010
4925,0.9375,0.851025,00000100110011110000000010000000100001000011000110000111010000100110011100111110000001001011110010111010
4926,0.9375,0.8522,00000100111011011001000010000000100001000011000110000111010000100110010110110011000001001000111001001010
4927,0.9375,0.85105,00000100111001011111000010000000100001000011000110000111010000100110010111100011000001001001001011101010
4928,0.9375,0.8505625,00000100110010011001000010000000100001000011000110000111010000100110010111111101000001001000000000001010
4929,0.9375,0.8560125,00000100111111011001000011000000100001000011000110000111010000100110011101010011000001001001101011011010
4930,0.9375,0.8499375,00000100110001001010000011000000100001000011000110000111010000100110010110000110000001001001100001011010
4931,0.9375,0.854725,00000100110000001111000011000000100001000011000110000111010000100110010010001011000001001001010111101010
4932,0.9375,0.8482625,00000100111010011111000010000000100001000011000110000111010000100110011111011010000001001001100001111010
4933,0.9375,0.85675,00000100111110010011000010000000100001000011000110000111010000100110011010110000000001001011110001101010
4934,0.9375,0.847925,00000100110010111111000010000000100001000011000110000111010000100110011010100010000001001001100010111010
4935,0.9375,0.848275,00000100111100101111000010000000100001000011000110000111010000100110010100000000000001001011101011001010
4936,0.9375,0.8513,00000100111000010000000011000000100001000011000110000111010000100110011000110001000001001010001101011010
4937,0.9375,0.8492625,00000100110001111100000010000000100001000011000110000111010000100110010011110001000001001001000010111010
4938,0.9375,0.8483625,00000100111000101011000010000000100001000011000110000111010000100110010000011011000001001010011011111010
4939,0.9375,0.8520875,00000100110010111101000011000000100001000011000110000111010000100110010001010011000001001011110110111010
4940,0.9375,0.85,00000100110111011010000010000000100001000011000110000111010000100110010111100101000001001011010000011010
4941,0.9375,0.8538875,00000100110111111011000010000000100001000011000110000111010000100110010101110011000001001001000101101010
4942,0.9375,0.8473125,00000100111000001010000011000000100001000011000110000111010000100110011100000011000001001001110111001010
4943,0.9375,0.85175,00000100111111011000000010000000100001000011000110000111010000100110010111101101000001001000000101001010
4944,0.9375,0.85005,00000100110100011111000010000000100001000011000110000111010000100110010011111111000001001000000101111010
4945,0.9375,0.8466375,00000100111000111000000011000000100001000011000110000111010000100110010111000010000001001011110100001010
4946,0.9375,0.8559875,00000100111000000111000011000000100001000011000110000111010000100110010000110110000001001011111101011010
4947,0.9375,0.8504625,00000100110010011111000011000000100001000011000110000111010000100110010101110000000001001011100010101010
4948,0.9375,0.8483375,00000100110010001011000011000000100001000011000110000111010000100110011110011110000001001001100100111010
4949,0.9375,0.8574125,00000000111010011100000010000000100001000011000110000111010000100110010101000000000001001001000010111010
4950,0.9375,0.852775,00000100110000111100000010000000100001000011000110000111010000100110011000111000000001001011111100011010
4951,0.9375,0.851875,00000100111000011111000010000000100001000011000110000111010000100110010111011011000001001000000011101010
4952,0.9375,0.8487,00000100110011000010000011000000100001000011000110000111010000100110010111111001000001001011000010111010
4953,0.9375,0.8482125,00000100111111100001000011000000100001000011000110000111010000100110010001110011000001001000100110101010
4954,0.9375,0.846275,00000100111100010010000010000000100001000011000110000111010000100110010111110100000001001011000000001010
4955,0.9375,0.8520125,00000100111110001000000011000000100001000011000110000111010000100110011110101111000001001001111000111010
4956,0.9375,0.853875,00000100111111010110000011000000100001000011000110000111010000100110010101011111000001001010100101111010
4957,0.9375,0.8536375,00000100111000111010000011000000100001000011000110000111010000100110011011011000000001001001010001001010
4958,0.9375,0.8516625,00000100111010000001000011000000100001000011000110000111010000100110010010010001000001001011001011101010
4959,0.9375,0.8529125,00000100110010001110000010000000100001000011000110000111010000100110010111100010000001001000100010011010
4960,0.9375,0.854575,00000100110100001011000010000000100001000011000110000111010000100110010001110011000001001000011010101010
4961,0.9375,0.8508625,00000100110101110100000011000000100001000011000110000111010000100110011011111100000001001001100011111010
4962,0.9375,0.8512625,00000100110111011011000011000000100001000011000110000111010000100110010101100001000001001001000110001010
4963,0.9375,0.8525375,00000100111000110001000010000000100001000011000110000111010000100110011100110101000001001000101011101010
4964,0.9375,0.8494625,00000100111101000100000010000000100001000011000110000111010000100110011101001011000001001001001011001010
4965,0.9375,0.8563,00000100110101000111000010000000100001000011000110000111010000100110010101000001000001001000011000001010
4966,0.9375,0.850975,00000100110001101010000011000000100001000011000110000111010000100110010010110001000001001011000000111010
4967,0.9375,0.8502125,00000100110110111110000011000000100001000011000110000111010000100110010010111000000001001000101011111010
4968,0.9375,0.85195,00000100110110101111000010000000100001000011000110000111010000100110011101010111000001001010100001111010
4969,0.9375,0.8477125,00000100110110001111000010000000100001000011000110000111010000100110011100100101000001001010110000011010
4970,0.9375,0.8504,00000100110001110010000011000000100001000011000110000111010000100110011010010110000001001010100000001010
4971,0.9375,0.8550875,00000100111000010111000011000000100001000011000110000111010000100110011000110110000001001000010100001010
4972,0.9375,0.860725,00000100111010100001000011000000100001000011000110000111010000100110010101101110000001001010111001111010
4973,0.9375,0.853875,00000100111001101111000010000000100001000011000110000111010000100110010111110100000001001010000111011010
4974,0.9375,0.8545,00000100111110001111000010000000100001000011000110000111010000100110011100111101000001001010101111101010
4975,0.9375,0.849475,00000100110110001100000010000000100001000011000110000111010000100110010000110100000001001001000000101010
4976,0.9375,0.8509625,00000100110110010110000010000000100001000011000110000111010000100110011001011001000001001011101010101010
4977,0.9375,0.8515875,00000100110001010100000010000000100001000011000110000111010000100110011000000011000001001011110010001010
4978,0.9375,0.8567625,00000100110010010111000010000000100001000011000110000111010000100110011010101110000001001010110101111010
4979,0.9375,0.8503625,00000100111110010011000010000000100001000011000110000111010000100110010100100111000001001011011001011010
4980,0.9375,0.85165,00000100111100110111000010000000100001000011000110000111010000100110010001101111000001001001100110111010
4981,0.9375,0.853375,00000100111011110011000010000000100001000011000110000111010000100110010111010000000001001010110101001010
4982,0.9375,0.8504125,00000100111100011101000011000000100001000011000110000111010000100110010001100101000000001010001100101010
4983,0.9375,0.8568,00000100110010001110000011000000100001000011000110000111010000100110011101000110000001001001001001101010
4984,0.9375,0.852925,00000100111101100011000010000000100001000011000110000111010000100110010000010001000001001000001001101010
4985,0.9375,0.853625,00000100110010010110000010000000100001000011000110000111010000100110010010010100000001001011111001111010
4986,0.9375,0.853025,00000100110110000001000010000000100001000011000110000111010000100110010000001111000001001001100110111010
4987,0.9375,0.8506,00000100110100110011000011000000100001000011000110000111010000100110011010000101000001001000001011111010
4988,0.9375,0.8509625,00000100111011111000000010000000100001000011000110000111010000100110011010010101000001001011101010101010
4989,0.9375,0.848875,00000100111110001111000010000000100001000011000110000111010000100110010100110110000001001010000100001010
4990,0.9375,0.8534,00000100111000010001000010000000100001000011000110000111010000100110011110011100000001001001000001111010
4991,0.9375,0.84855,00000100111000000011000010000000100001000011000110000111010000100110011010001000000001001001011010101010
4992,0.9375,0.84725,00000100110111010101000011000000100001000011000110000111010000100110011110101101000001001001000001001010
4993,0.9375,0.8532625,00000100110101001110000011000000100001000011000110000111010000100110011110011001000001001001100100001010
4994,0.9375,0.84655,00000100110100101111000011000000100001000011000110000111010000100110010101010011000001001000001011111010
4995,0.9375,0.85295,00000100111010100001000010000000100001000011000110000111010000100110011001110111000001001011010010011010
4996,0.9375,0.8580625,00000100110010011100000010000000100001000011000110000111010000100110010100101100000001001001000101111010
4997,0.9375,0.853825,00000100110010110100000010000000100001000011000110000111010000100110010101101000000001001001101001101010
4998,0.9375,0.854375,00000100110111110000000010000000100001000011000110000111010000100110010011110100000001001000011011101010
4999,0.9375,0.853025,00000000110010111001000010000000100001000011000110000111010000100110010000110110000001001011000010001010
5000,0.9375,0.853875,00000100111010011110000010000000100001000011000110000111010000100110011000110000000001001001000001001010
5001,0.9375,0.8539375,00000100111001100000000010000000100001000011000110000111010000100110010100100110000001001000000100001010
5002,0.9375,0.85145,00000100111010011001000011000000100001000011000110000111010000100110011110010100000001001000001011011010
5003,0.9375,0.853525,00000100111111011101000011000000100001000011000110000111010000100110010010101000000001001000001011001010
5004,0.9375,0.84715,00000100110001010010000011000000100001000011000110000111010000100110010010111001000001001001000011011010
5005,0.9375,0.856,00000100111111111101000011000000100001000011000110000111010000100110011011111010000001001000111001111010
5006,0.9375,0.858775,00000100111111110100000010000000100001000011000110000111010000100110010001100111000001001010100001001010
5007,0.9375,0.846625,00000100111010011111000010000000100001000011000110000111010000100110010110001111000001001010000001001010
5008,0.9375,0.8506875,00000100111010110010000010000000100001000011000110000111010000100110011110110110000001001011110001001010
5009,0.9375,0.8481875,00000100110100000111000011000000100001000011000110000111010000100110010111101001000001001010110001011010
5010,0.9375,0.8520125,00000100110000001111000011000000100001000011000110000111010000100110010101011000000001001010101111011010
5011,0.9375,0.8544625,00000100111111001010000011000000100001000011000110000111010000100110010100110100000001001000000011011010
5012,0.9375,0.8480125,00000100110010110010000010000000100001000011000110000111010000100110010100100001000001001011000010001010
5013,0.9375,0.8578875,00000100110010110101000011000000100001000011000110000111010000100110011111000001000001001001010101011010
5014,0.9375,0.85175,00000100111011010100000011000000100001000011000110000111010000100110010000101110000001001011000011101010
5015,0.9375,0.8549875,00000100110000011111000010000000100001000011000110000111010000100110010110110110000001001000111010101010
5016,0.9375,0.8567625,00000000110000001011000010000000100001000011000110000111010000100110010100101011000001001001100000101010
5017,0.9375,0.8543375,00000100111101110111000010000000100001000011000110000111010000100110010010000000000001001010100000001010
5018,0.9375,0.8505,00000100110111101011000011000000100001000011000110000111010000100110010000000011000001001010110111001010
5019,0.9375,0.846025,00000100111100110001000011000000100001000011000110000111010000100110010010111100000001001001001001101010
5020,0.9375,0.8541,00000100111100110000000010000000100001000011000110000111010000100110011101011111000001001001111100111010
5021,0.9375,0.852475,00000000110000100010000010000000100001000011000110000111010000100110010101001100000001001011010010011010
5022,0.9375,0.849975,00000000110111100010000010000000100001000011000110000111010000100110011101001110000001001010101111011010
5023,0.9375,0.8532625,00000100110001110110000011000000100001000011000110000111010000100110011100100010000001001000010000001010
5024,0.9375,0.8562875,00000100111000110101000011000000100001000011000110000111010000100110010101110011000001001000101111101010
5025,0.9375,0.8496,00000100111111101111000010000000100001000011000110000111010000100110010010111110000001001011110001001010
5026,0.9375,0.851825,00000100110100010000000011000000100001000011000110000111010000100110011101011000000001001011000101001010
5027,0.9375,0.85435,00000100111000000010000010000000100001000011000110000111010000100110011000000100000001001010111000011010
5028,0.9375,0.8493875,00000100110011111111000010000000100001000011000110000111010000100110011111010011000001001000001011111010
5029,0.9375,0.851375,00000100110100101011000010000000100001000011000110000111010000100110010110100111000001001010111000101010
5030,0.9375,0.8529625,00000100111010110101000011000000100001000011000110000111010000100110010001101110000001001001101000101010
5031,0.9375,0.843875,00000100110000010010000010000000100001000011000110000111010000100110011100111000000001001010100110011010
5032,0.9375,0.849325,00000100110011111011000010000000100001000011000110000111010000100110011101011000000001001010000010011010
5033,0.9375,0.855525,00000100110101011001000011000000100001000011000110000111010000100110011110010010000001001001100011011010
5034,0.9375,0.8467875,00000100110000010010000011000000100001000011000110000111010000100110010001001011000001001010111101001010
5035,0.9375,0.8473625,00000100111000110000000011000000100001000011000110000111010000100110011111111111000001001001111010001010
5036,0.9375,0.8481125,00000100111000100001000010000000100001000011000110000111010000100110010011110011000001001000101011011010
5037,0.9375,0.855575,00000100111000001101000010000000100001000011000110000111010000100110010110111001000001001010110000111010
5038,0.9375,0.8529875,00000100111111001001000011000000100001000011000110000111010000100110011101000011000001001000100010001010
5039,0.9375,0.8485875,00000100110000000111000010000000100001000011000110000111010000100110010101000100000001001010100001111010
5040,0.9375,0.8511625,00000100110000010110000011000000100001000011000110000111010000100110010100101101000001001011100100011010
5041,0.9375,0.8488375,00000100111001110010000011000000100001000011000110000111010000100110010010111001000001001010000000111010
5042,0.9375,0.8490375,00000100111010011010000010000000100001000011000110000111010000100110011010101111000001001010001000011010
5043,0.9375,0.855325,00000100110000011011000010000000100001000011000110000111010000100110010101101110000001001011110011111010
5044,0.9375,0.8507875,00000100111111011111000011000000100001000011000110000111010000100110010110010100000001001001111001101010
5045,0.9375,0.8517125,00000100111000010110000011000000100001000011000110000111010000100110010001111000000001001001110111011010
5046,0.9375,0.8526625,00000100110011011001000010000000100001000011000110000111010000100110010000101111000001001010010101011010
5047,0.9375,0.855275,00000100111000000111000010000000100001000011000110000111010000100110010000000000000001001010110000011010
5048,0.9375,0.850075,00000100110000101111000011000000100001000011000110000111010000100110011111110000000001001010101000011010
5049,0.9375,0.8480625,00000100110011100000000011000000100001000011000110000111010000100110010010011101000001001011110111011010
5050,0.9375,0.851375,00000100110100110110000011000000100001000011000110000111010000100110010101010001000001001001001001101010
5051,0.9375,0.84945,00000100110011010010000011000000100001000011000110000111010000100110010011100100000001001001010000011010
5052,0.9375,0.8574,00000100110100100101000010000000100001000011000110000111010000100110010000011001000001001011011010011010
5053,0.9375,0.85325,00000100110000011011000010000000100001000011000110000111010000100110010110111101000001001000110111001010
5054,0.9375,0.85435,00000100110011110101000010000000100001000011000110000111010000100110010101011101000001001011000101011010
5055,0.9375,0.8503875,00000100111000011101000010000000100001000011000110000111010000100110010000101100000001001011111000111010
5056,0.9375,0.8499125,00000100110011001111000011000000100001000011000110000111010000100110010100001111000001001011100111101010
5057,0.9375,0.8541375,00000100110111011111000011000000100001000011000110000111010000100110010100111101000001001010010101001010
5058,0.9375,0.852475,00000100110001111101000010000000100001000011000110000111010000100110010010111000000001001011000101111010
5059,0.9375,0.8526125,00000100110101010110000010000000100001000011000110000111010000100110011110101110000001001001110010011010
5060,0.9375,0.8554625,00000100110101101011000011000000100001000011000110000111010000100110011101000110000001001011110000101010
5061,0.9375,0.856725,00000100110001110001000010000000100001000011000110000111010000100110010110111100000001001011011101111010
5062,0.9375,0.85225,00000100111001100001000011000000100001000011000110000111010000100110011111111010000001001010110111111010
5063,0.9375,0.84795,00000100111000110001000011000000100001000011000110000111010000100110011100010011000000001010100101011010
5064,0.9375,0.853325,00000100110010101011000010000000100001000011000110000111010000100110010100111110000001001011100011011010
5065,0.9375,0.850175,00000100110111100111000011000000100001000011000110000111010000100110010100110100000001001011100001101010
5066,0.9375,0.8541875,00000100111010111011000010000000100001000011000110000111010000100110010000100100000001001001000000001010
5067,0.9375,0.8547625,00000100111011111010000010000000100001000011000110000111010000100110010100101100000001001001001000111010
5068,0.9375,0.8561125,00000100110101110000000010000000100001000011000110000111010000100110010101000100000001001011010010011010
5069,0.9375,0.847375,00000100110100101110000010000000100001000011000110000111010000100110010010011101000001001000000010111010
5070,0.9375,0.845825,00000100110100010101000010000000100001000011000110000111010000100110010010111000000001001000110111011010
5071,0.9375,0.85055,00000100111100101101000011000000100001000011000110000111010000100110010101001101000001001000010101101010
5072,0.9375,0.845925,00000100111111011011000010000000100001000011000110000111010000100110010011111100000001001011100111111010
5073,0.9375,0.8499375,00000100110000011100000010000000100001000011000110000111010000100110011011110101000001001000100111101010
5074,0.9375,0.8489625,00000000111110101111000010000000100001000011000110000111010000100110011100110000000001001010101011111010
5075,0.9375,0.8494125,00000100110000101000000011000000100001000011000110000111010000100110011110111010000001001011101011101010
5076,0.9375,0.8471375,00000100110111110010000010000000100001000011000110000111010000100110010000101111000001001000000000011010
5077,0.9375,0.8544625,00000100111010011011000010000000100001000011000110000111010000100110010011111010000001001010000101001010
5078,0.9375,0.858375,00000100111000100000000010000000100001000011000110000111010000100110010011000100000001001010100100011010
5079,0.9375,0.8531875,00000100111110001010000010000000100001000011000110000111010000100110010100111010000001001000000101001010
5080,0.9375,0.8501625,00000100111111001101000010000000100001000011000110000111010000100110011110100011000001001011101111111010
5081,0.9375,0.8495125,00010100110000100011000010000000100001000011000110000111010000100110010100011000000001001010010100001010
5082,0.9375,0.850275,00000100111010001111000010000000100001000011000110000111010000100110010110111000000001001000011110011010
5083,0.9375,0.8534,00000100110100011011000011000000100001000011000110000111010000100110010110010000000001001000010111101010
5084,0.9375,0.854575,00000100110111001111000011000000100001000011000110000111010000100110011100101010000001001001110101011010
5085,0.9375,0.8546125,00000100110000000110000010000000100001000011000110000111010000100110010110111000000001001010010001011010
5086,0.9375,0.85385,00000100110011010011000011000000100001000011000110000111010000100110011111010000000001001011000011011010
5087,0.9375,0.8538125,00000100111001001010000010000000100001000011000110000111010000100110011100100001000001001010101000011010
5088,0.9375,0.8536,00000100111100100100000010000000100001000011000110000111010000100110011000100100000001001010100011011010
5089,0.9375,0.85125,00000100110110110111000010000000100001000011000110000111010000100110010001000100000001001010100100011010
5090,0.9375,0.8502375,00000100111100110010000010000000100001000011000110000111010000100110011010110001000001001000000111011010
5091,0.9375,0.848025,00000100110101010001000010000000100001000011000110000111010000100110011000000010000001001010100100011010
5092,0.9375,0.8488625,00000100110100010011000011000000100001000011000110000111010000100110011010110001000001001000011110011010
5093,0.9375,0.8492125,00000100111011000101000010000000100001000011000110000111010000100110011011000110000001001011011101011010
5094,0.9375,0.8527625,00000100111001101100000011000000100001000011000110000111010000100110011101100011000000001000010101011010
5095,0.9375,0.850125,00000100111111011011000011000000100001000011000110000111010000100110011100110001000001001010101001001010
5096,0.9375,0.8499125,00000100110100001100000010000000100001000011000110000111010000100110010111010010000001001000010010001010
5097,0.9375,0.853225,00000100111000110010000011000000100001000011000110000111010000100110011010011000000001001010110111011010
5098,0.9375,0.8508125,00000100111101010011000010000000100001000011000110000111010000100110011100000010000001001011100001111010
5099,0.9375,0.8476875,00000100111010001111000010000000100001000011000110000111010000100110011100100011000001001000110111101010
5100,0.9375,0.850175,00000100110111110110000010000000100001000011000110000111010000100110010101001111000001001000100011011010
5101,0.9375,0.8537125,00000100111000101011000010000000100001000011000110000111010000100110010010101110000001001010010100011010
5102,0.9375,0.8513375,00000100111010001110000010000000100001000011000110000111010000100110011101111111000001001000010101101010
5103,0.9375,0.8596375,00000000111010010111000010000000100001000011000110000111010000100110010100001100000001001011100001111010
5104,0.9375,0.851825,00000100110111001111000010000000100001000011000110000111010000100110011001001000000001001000010011001010
5105,0.9375,0.8517875,00000100110101010001000011000000100001000011000110000111010000100110011010101011000001001000010010101010
5106,0.9375,0.85135,00000100110011000001000010000000100001000011000110000111010000100110010110111000000001001011100011011010
5107,0.9375,0.8537,00000100111010001111000010000000100001000011000110000111010000100110010101011100000001001010101000001010
5108,0.9375,0.8481875,00000100110001001111000010000000100001000011000110000111010000100110010011100111000001001001011011101010
5109,0.9375,0.85295,00000100110010100011000010000000100001000011000110000111010000100110010110000100000001001011100011101010
5110,0.9375,0.852325,00000000111001001000000010000000100001000011000110000111010000100110011110000111000001001011000011101010
5111,0.9375,0.8494625,00000100110000101011000011000000100001000011000110000111010000100110010011111010000001001001100001001010
5112,0.9375,0.8553625,00000100111110100001000010000000100001000011000110000111010000100110011001001110000001001001101101101010
5113,0.9375,0.8486375,00000100110100101100000010000000100001000011000110000111010000100110011010111100000001001000110000101010
5114,0.9375,0.854575,00000100110100110110000010000000100001000011000110000111010000100110010010011011000001001010110100011010
5115,0.9375,0.85275,00000100111000110010000011000000100001000011000110000111010000100110010010000000000001001010011001111010
5116,0.9375,0.853,00000100110111011011000010000000100001000011000110000111010000100110010100111111000001001001000000001010
5117,0.9375,0.8529125,00000100111011011010000011000000100001000011000110000111010000100110010101100000000001001010010011101010
5118,0.9375,0.8525125,00000100111101101010000010000000100001000011000110000111010000100110010110000011000001001000011001101010
5119,0.9375,0.8480375,00000100111000101000000010000000100001000011000110000111010000100110011011000001000001001001100001101010
5120,0.9375,0.8539375,00000100111011100010000010000000100001000011000110000111010000100110010111000001000001001000001100101010
5121,0.9375,0.8440875,00000100111011100010000011000000100001000011000110000111010000100110010110010000000001001001000001001010
5122,0.9375,0.8523875,00000100110001111111000010000000100001000011000110000111010000100110010101000000000001001010111000111010
5123,0.9375,0.850475,00000100111111010100000011000000100001000011000110000111010000100110010010001101000001001010101010001010
5124,0.9375,0.8510625,00000100111100111110000011000000100001000011000110000111010000100110010100101100000001001011110000011010
5125,0.9375,0.8556375,00000100111000001010000011000000100001000011000110000111010000100110010100111010000001001001110001001010
5126,0.9375,0.855375,00000100110010111111000011000000100001000011000110000111010000100110010010101111000001001000010111001010
5127,0.9375,0.8473125,00000100111000000000000010000000100001000011000110000111010000100110011010111101000001001011000100001010
5128,0.9375,0.8559875,00000100111110011001000010000000100001000011000110000111010000100110011011010110000001001011111010001010
5129,0.9375,0.8584,00000100110001001110000011000000100001000011000110000111010000100110010101010111000001001011100010111010
5130,0.9375,0.8555875,00000100111010010100000011000000100001000011000110000111010000100110010001000100000001001001000001101010
5131,0.9375,0.8516125,00000100111001001100000010000000100001000011000110000111010000100110010101010000000001001011110010101010
5132,0.9375,0.8474125,00000100111010011000000011000000100001000011000110000111010000100110010100000111000001001010100001011010
5133,0.9375,0.8523375,00000000111010010110000010000000100001000011000110000111010000100110011001010010000001001011110001011010
5134,0.9375,0.8514625,00000100110100000001000010000000100001000011000110000111010000100110010101011010000001001010101000011010
5135,0.9375,0.85325,00000100111001011001000010000000100001000011000110000111010000100110011011110100000001001011011011011010
5136,0.9375,0.8524875,00000100111001001100000011000000100001000011000110000111010000100110010100100000000001001000010010011010
5137,0.9375,0.8508625,00000100111011111011000010000000100001000011000110000111010000100110010011010000000001001010010011011010
5138,0.9375,0.8599875,00000000111001010000000010000000100001000011000110000111010000100110010011000001000001001001101001111010
5139,0.9375,0.8553625,00000100110000101011000010000000100001000011000110000111010000100110010101011000000001001011000010011010
5140,0.9375,0.852425,00000100110010110100000011000000100001000011000110000111010000100110010100110010000001001011110010111010
5141,0.9375,0.8553,00000100111100100000000010000000100001000011000110000111010000100110011000001101000001001011110101011010
5142,0.9375,0.8523875,00000100110011011100000011000000100001000011000110000111010000100110010010001100000001001001100000001010
5143,0.9375,0.854975,00000000110001110010000010000000100001000011000110000111010000100110011010101100000001001010100011101010
5144,0.9375,0.8542125,00000100110000011111000011000000100001000011000110000111010000100110010000000000000001001001001010001010
5145,0.9375,0.8533875,00000100110100101110000011000000100001000011000110000111010000100110011011110110000001001011000011111010
5146,0.9375,0.850525,00000100110100001010000010000000100001000011000110000111010000100110010000110100000001001000000000111010
5147,0.9375,0.8520125,00000100111000111001000010000000100001000011000110000111010000100110010010100001000001001010100001001010
5148,0.9375,0.854325,00000100110010011111000010000000100001000011000110000111010000100110010100001101000001001011001101001010
5149,0.9375,0.8549,00000100111000010000000010000000100001000011000110000111010000100110010000000000000001001001101011011010
5150,0.9375,0.85415,00000000111110100100000010000000100001000011000110000111010000100110010110001011000001001001101010001010
5151,0.9375,0.8513125,00000100110001000111000010000000100001000011000110000111010000100110010110101111000001001011111111111010
5152,0.9375,0.851975,00000100111100100000000010000000100001000011000110000111010000100110010101000010000001001011111111011010
5153,0.9375,0.8431125,00000100111100000110000011000000100001000011000110000111010000100110010001100111000001001001100101011010
5154,0.9375,0.852,00000100111100000110000011000000100001000011000110000111010000100110011101010001000001001011000011101010
5155,0.9375,0.852675,00000000110111000101000010000000100001000011000110000111010000100110010100101000000001001011110100011010
5156,0.9375,0.854725,00000100111111110111000010000000100001000011000110000111010000100110010001010011000001001011000111001010
5157,0.9375,0.8528625,00000100111111011101000011000000100001000011000110000111010000100110010010001100000001001011110011011010
5158,0.9375,0.849975,00000100110100011111000011000000100001000011000110000111010000100110010110110001000001001001000100011010
5159,0.9375,0.8529625,00000100111101010011000011000000100001000011000110000111010000100110011101000011000001001001101111101010
5160,0.9375,0.85585,00000100111010011000000011000000100001000011000110000111010000100110011100101111000001001001100001101010
5161,0.9375,0.852025,00000100111100100010000010000000100001000011000110000111010000100110010011001110000001001001001101001010
5162,0.9375,0.8578375,00000100110000110000000011000000100001000011000110000111010000100110011010111110000001001011001001001010
5163,0.9375,0.8520875,00000100110011110111000010000000100001000011000110000111010000100110010001100001000001001010110110111010
5164,0.9375,0.854925,00000100110001110111000011000000100001000011000110000111010000100110011010101001000001001001110100001010
5165,0.9375,0.855525,00000100111010101110000010000000100001000011000110000111010000100110010100000111000001001011101000101010
5166,0.9375,0.8534125,00000100110001011110000010000000100001000011000110000111010000100110011110000011000001001001101111101010
5167,0.9375,0.854525,00000100110010000010000011000000100001000011000110000111010000100110010100000100000001001011101000011010
5168,0.9375,0.8461,00000100111000110001000010000000100001000011000110000111010000100110010101011000000001001011000000011010
5169,0.9375,0.8509875,00000100111001111011000010000000100001000011000110000111010000100110010100010100000001001010100011111010
5170,0.9375,0.848425,00000100111111111011000011000000100001000011000110000111010000100110010100110011000001001011101101001010
5171,0.9375,0.8553875,00000100110011001100000010000000100001000011000110000111010000100110010101011110000001001000000010011010
5172,0.9375,0.8510625,00000100110111011111000010000000100001000011000110000111010000100110010011000010000001001010011100101010
5173,0.9375,0.8508,00000100111000001010000010000000100001000011000110000111010000100110010001011000000001001001100000101010
5174,0.9375,0.8525,00000100110011000001000011000000100001000011000110000111010000100110010110101100000001001011010111101010
5175,0.9375,0.8544875,00000100111010101010000011000000100001000011000110000111010000100110011100101011000001001010111010001010
5176,0.9375,0.859375,00000100110110010011000010000000100001000011000110000111010000100110010110001011000001001001100010101010
5177,0.9375,0.8448875,00000100110100101110000010000000100001000011000110000111010000100110010110001010000001001010110000101010
5178,0.9375,0.851375,00000100111001110011000010000000100001000011000110000111010000100110011110101001000001001001110111011010
5179,0.9375,0.8565375,00000100110000101010000011000000100001000011000110000111010000100110010011000010000001001000100011101010
5180,0.9375,0.8533625,00000100111100101011000010000000100001000011000110000111010000100110010101000010000001001000100001101010
5181,0.9375,0.850225,00000100110000000101000011000000100001000011000110000111010000100110010100110010000001001011010100001010
5182,0.9375,0.8517375,00000100110001001111000010000000100001000011000110000111010000100110011101010000000001001001001101001010
5183,0.9375,0.858075,00000100111001110111000010000000100001000011000110000111010000100110010101010110000001001000100000011010
5184,0.9375,0.853425,00000100111011001111000010000000100001000011000110000111010000100110010111010011000001001011100011101010
5185,0.9375,0.853025,00000100110111110101000010000000100001000011000110000111010000100110010101011110000001001011000010001010
5186,0.9375,0.8509,00000000111000100101000010000000100001000011000110000111010000100110011110010010000001001001100101011010
5187,0.9375,0.85305,00000000111110000100000010000000100001000011000110000111010000100110010010001101000001001001110110011010
5188,0.9375,0.8543375,00000100111001111101000011000000100001000011000110000111010000100110010100111111000001001000100101011010
5189,0.9375,0.8546,00000100111000010011000010000000100001000011000110000111010000100110011001111001000001001011111000111010
